name,type,start1,end1,ruleset1,start2,end2,ruleset2,start3,end3,ruleset3,start4,end4,ruleset4,start5,end5,ruleset5,start6,end6,ruleset6,start7,end7,ruleset7,start8,end8,ruleset8,start9,end9,ruleset9,start10,end10,ruleset10,start11,end11,ruleset11,start12,end12,ruleset12,start13,end13,ruleset13,start14,end14,ruleset14,start15,end15,ruleset15,start16,end16,ruleset16,start17,end17,ruleset17,start18,end18,ruleset18,start19,end19,ruleset19,start20,end20,ruleset20,start21,end21,ruleset21,start22,end22,ruleset22,start23,end23,ruleset23,start24,end24,ruleset24,start25,end25,ruleset25,start26,end26,ruleset26,start27,end27,ruleset27,start28,end28,ruleset28,start29,end29,ruleset29,start30,end30,ruleset30,start31,end31,ruleset31,start32,end32,ruleset32,start33,end33,ruleset33,start34,end34,ruleset34,start35,end35,ruleset35,start36,end36,ruleset36,start37,end37,ruleset37,start38,end38,ruleset38,start39,end39,ruleset39,start40,end40,ruleset40,start41,end41,ruleset41,start42,end42,ruleset42,start43,end43,ruleset43,start44,end44,ruleset44,start45,end45,ruleset45,start46,end46,ruleset46,start47,end47,ruleset47,start48,end48,ruleset48,start49,end49,ruleset49,start50,end50,ruleset50,start51,end51,ruleset51,start52,end52,ruleset52,start53,end53,ruleset53,start54,end54,ruleset54,start55,end55,ruleset55,start56,end56,ruleset56,start57,end57,ruleset57,start58,end58,ruleset58,start59,end59,ruleset59,start60,end60,ruleset60,start61,end61,ruleset61,start62,end62,ruleset62,start63,end63,ruleset63,start64,end64,ruleset64,start65,end65,ruleset65,start66,end66,ruleset66,start67,end67,ruleset67,start68,end68,ruleset68,start69,end69,ruleset69,start70,end70,ruleset70,start71,end71,ruleset71,start72,end72,ruleset72,start73,end73,ruleset73,start74,end74,ruleset74,start75,end75,ruleset75,start76,end76,ruleset76,start77,end77,ruleset77,start78,end78,ruleset78,start79,end79,ruleset79,start80,end80,ruleset80,start81,end81,ruleset81,start82,end82,ruleset82,start83,end83,ruleset83,start84,end84,ruleset84,start85,end85,ruleset85,start86,end86,ruleset86,start87,end87,ruleset87,start88,end88,ruleset88,start89,end89,ruleset89,start90,end90,ruleset90,start91,end91,ruleset91,start92,end92,ruleset92,start93,end93,ruleset93,start94,end94,ruleset94,start95,end95,ruleset95,start96,end96,ruleset96,start97,end97,ruleset97,start98,end98,ruleset98,start99,end99,ruleset99,start100,end100,ruleset100,start101,end101,ruleset101,start102,end102,ruleset102,start103,end103,ruleset103,start104,end104,ruleset104,start105,end105,ruleset105,start106,end106,ruleset106,start107,end107,ruleset107,start108,end108,ruleset108,start109,end109,ruleset109,start110,end110,ruleset110,start111,end111,ruleset111,start112,end112,ruleset112,start113,end113,ruleset113,start114,end114,ruleset114,start115,end115,ruleset115,start116,end116,ruleset116,start117,end117,ruleset117,start118,end118,ruleset118,start119,end119,ruleset119,start120,end120,ruleset120,start121,end121,ruleset121,start122,end122,ruleset122,start123,end123,ruleset123,start124,end124,ruleset124,start125,end125,ruleset125,start126,end126,ruleset126,start127,end127,ruleset127,start128,end128,ruleset128,start129,end129,ruleset129,start130,end130,ruleset130,start131,end131,ruleset131,start132,end132,ruleset132,start133,end133,ruleset133,start134,end134,ruleset134,start135,end135,ruleset135,start136,end136,ruleset136,start137,end137,ruleset137,start138,end138,ruleset138,start139,end139,ruleset139,start140,end140,ruleset140,start141,end141,ruleset141,start142,end142,ruleset142,start143,end143,ruleset143,start144,end144,ruleset144,start145,end145,ruleset145,start146,end146,ruleset146,start147,end147,ruleset147,start148,end148,ruleset148,start149,end149,ruleset149,start150,end150,ruleset150,start151,end151,ruleset151,start152,end152,ruleset152,start153,end153,ruleset153,start154,end154,ruleset154,start155,end155,ruleset155,start156,end156,ruleset156,start157,end157,ruleset157,start158,end158,ruleset158,start159,end159,ruleset159,start160,end160,ruleset160,start161,end161,ruleset161,start162,end162,ruleset162,start163,end163,ruleset163,start164,end164,ruleset164,start165,end165,ruleset165,start166,end166,ruleset166,start167,end167,ruleset167,start168,end168,ruleset168,start169,end169,ruleset169,start170,end170,ruleset170,start171,end171,ruleset171,start172,end172,ruleset172,start173,end173,ruleset173,start174,end174,ruleset174,start175,end175,ruleset175,start176,end176,ruleset176,start177,end177,ruleset177,start178,end178,ruleset178,start179,end179,ruleset179,start180,end180,ruleset180,start181,end181,ruleset181,start182,end182,ruleset182,start183,end183,ruleset183,start184,end184,ruleset184,start185,end185,ruleset185,start186,end186,ruleset186,start187,end187,ruleset187,start188,end188,ruleset188,start189,end189,ruleset189,start190,end190,ruleset190,start191,end191,ruleset191,start192,end192,ruleset192,start193,end193,ruleset193,start194,end194,ruleset194,start195,end195,ruleset195,start196,end196,ruleset196,start197,end197,ruleset197,start198,end198,ruleset198,start199,end199,ruleset199,start200,end200,ruleset200,start201,end201,ruleset201,start202,end202,ruleset202,start203,end203,ruleset203,start204,end204,ruleset204,start205,end205,ruleset205,start206,end206,ruleset206,start207,end207,ruleset207,start208,end208,ruleset208,start209,end209,ruleset209,start210,end210,ruleset210,start211,end211,ruleset211,start212,end212,ruleset212,start213,end213,ruleset213,start214,end214,ruleset214,start215,end215,ruleset215,start216,end216,ruleset216,start217,end217,ruleset217,start218,end218,ruleset218,start219,end219,ruleset219,start220,end220,ruleset220,start221,end221,ruleset221,start222,end222,ruleset222,start223,end223,ruleset223,start224,end224,ruleset224,start225,end225,ruleset225,start226,end226,ruleset226,start227,end227,ruleset227,start228,end228,ruleset228,start229,end229,ruleset229,start230,end230,ruleset230,start231,end231,ruleset231,start232,end232,ruleset232,start233,end233,ruleset233,start234,end234,ruleset234,start235,end235,ruleset235,start236,end236,ruleset236,start237,end237,ruleset237,start238,end238,ruleset238,start239,end239,ruleset239,start240,end240,ruleset240,start241,end241,ruleset241,start242,end242,ruleset242,start243,end243,ruleset243,start244,end244,ruleset244,start245,end245,ruleset245,start246,end246,ruleset246,start247,end247,ruleset247,start248,end248,ruleset248,start249,end249,ruleset249,start250,end250,ruleset250,start251,end251,ruleset251,start252,end252,ruleset252,start253,end253,ruleset253,start254,end254,ruleset254,start255,end255,ruleset255,start256,end256,ruleset256,start257,end257,ruleset257,start258,end258,ruleset258,start259,end259,ruleset259,start260,end260,ruleset260,start261,end261,ruleset261,start262,end262,ruleset262,start263,end263,ruleset263,start264,end264,ruleset264,start265,end265,ruleset265,start266,end266,ruleset266,start267,end267,ruleset267,start268,end268,ruleset268,start269,end269,ruleset269,start270,end270,ruleset270,start271,end271,ruleset271,start272,end272,ruleset272,start273,end273,ruleset273,start274,end274,ruleset274,start275,end275,ruleset275,start276,end276,ruleset276,start277,end277,ruleset277,start278,end278,ruleset278,start279,end279,ruleset279,start280,end280,ruleset280,start281,end281,ruleset281,start282,end282,ruleset282,start283,end283,ruleset283,start284,end284,ruleset284,start285,end285,ruleset285,start286,end286,ruleset286,start287,end287,ruleset287,start288,end288,ruleset288,start289,end289,ruleset289,start290,end290,ruleset290,start291,end291,ruleset291,start292,end292,ruleset292,start293,end293,ruleset293,start294,end294,ruleset294,start295,end295,ruleset295,start296,end296,ruleset296,start297,end297,ruleset297,start298,end298,ruleset298,start299,end299,ruleset299,start300,end300,ruleset300,start301,end301,ruleset301,start302,end302,ruleset302,start303,end303,ruleset303,start304,end304,ruleset304,start305,end305,ruleset305,start306,end306,ruleset306,start307,end307,ruleset307,start308,end308,ruleset308,start309,end309,ruleset309,start310,end310,ruleset310,start311,end311,ruleset311,start312,end312,ruleset312,start313,end313,ruleset313,start314,end314,ruleset314,start315,end315,ruleset315,start316,end316,ruleset316,start317,end317,ruleset317,start318,end318,ruleset318,start319,end319,ruleset319,start320,end320,ruleset320,start321,end321,ruleset321,start322,end322,ruleset322,start323,end323,ruleset323,start324,end324,ruleset324,start325,end325,ruleset325,start326,end326,ruleset326,start327,end327,ruleset327,start328,end328,ruleset328,start329,end329,ruleset329,start330,end330,ruleset330,start331,end331,ruleset331,start332,end332,ruleset332,start333,end333,ruleset333,start334,end334,ruleset334,start335,end335,ruleset335,start336,end336,ruleset336,start337,end337,ruleset337,start338,end338,ruleset338,start339,end339,ruleset339,start340,end340,ruleset340,start341,end341,ruleset341,start342,end342,ruleset342,start343,end343,ruleset343,start344,end344,ruleset344,start345,end345,ruleset345,start346,end346,ruleset346,start347,end347,ruleset347,start348,end348,ruleset348,start349,end349,ruleset349,start350,end350,ruleset350,start351,end351,ruleset351,start352,end352,ruleset352,start353,end353,ruleset353,start354,end354,ruleset354,start355,end355,ruleset355,start356,end356,ruleset356,start357,end357,ruleset357,start358,end358,ruleset358,start359,end359,ruleset359,start360,end360,ruleset360,start361,end361,ruleset361,start362,end362,ruleset362,start363,end363,ruleset363,start364,end364,ruleset364,start365,end365,ruleset365
constant_temperature_20,temperature,01월 01일,12월 31일,constant_temperature_20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
constant_temperature_26,temperature,01월 01일,12월 31일,constant_temperature_26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residential_lighting,onoff,01월 01일,12월 31일,residential_lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residential_people,real,01월 01일,12월 31일,residential_people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residential_equipment,real,01월 01일,12월 31일,residential_equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residential_availability,onoff,01월 01일,12월 31일,residential_availability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smalloffice_lighting,onoff,01월 01일,12월 31일,smalloffice_lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smalloffice_people,real,01월 01일,12월 31일,smalloffice_people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
